sim_id,seed,label_has_gaps,label_has_flares,label_has_transit,star_mass,star_teff,flare_amplitude
sim_0769,9731783,1,1,0,1.04296875,5824.3202508930835,12556.70575265876
sim_0770,2747858,0,1,1,0.9328125,4289.474021445395,775.0211711098503
sim_0771,4902639,1,0,1,1.16015625,5646.839341492424,0.0
sim_0772,3532522,0,1,0,0.928125,5582.425290522769,16994.869295711214
sim_0773,5314366,0,1,1,1.14140625,6101.499955665437,1379.9685779117224
sim_0774,2632648,1,1,0,1.0359375,5682.91029462575,3859.6649786878384
sim_0775,1676606,1,1,1,1.13671875,6347.527393367028,7834.656451713118
sim_0776,2572257,0,1,0,1.003125,5758.747402376624,2187.717816381052
sim_0777,2112694,0,0,1,0.9890625,5652.008039594577,0.0
sim_0778,9924694,0,0,1,1.166015625,6174.820888643726,0.0
sim_0779,2596264,1,0,0,1.109765625,6351.277475141981,0.0
sim_0780,9291792,0,1,1,1.115625,4400.43141664164,2253.6331528270507
sim_0781,8352306,1,1,0,1.11328125,6054.415474368321,3218.3733703766648
sim_0782,2356764,1,0,0,1.096875,6219.457042234469,0.0
sim_0783,2615367,1,0,0,1.18359375,6576.996352684859,0.0
sim_0784,8346119,1,0,1,1.1765625,6229.079098850902,0.0
sim_0785,5919762,1,1,0,1.14375,6335.663401257886,14144.386674973823
sim_0786,2165926,1,0,0,1.08046875,5808.266913536622,0.0
sim_0787,2495805,0,1,0,1.17421875,6055.544495683177,2193.2688353175363
sim_0788,9550631,0,1,1,0.94921875,5948.103333721088,7854.41713864529
sim_0789,7118137,1,1,1,1.0640625,6278.968803922528,9418.328714805499
sim_0790,3546531,0,1,1,1.01015625,5850.71959468678,2510.945285803898
sim_0791,1378557,0,0,0,1.1953125,6508.371009384114,0.0
sim_0792,4622771,1,0,1,1.17421875,6192.506210351366,0.0
sim_0793,5357106,1,1,0,1.0734375,5944.254822557342,3241.4363549025898
sim_0794,5593251,1,0,1,1.134375,5556.424430978247,0.0
sim_0795,6231961,1,1,1,1.1015625,5899.036908558093,1247.6185679176574
sim_0796,9802497,0,1,0,0.97265625,5927.713639319768,1387.689257685157
sim_0797,1955177,0,1,1,1.0078125,5938.692407558966,4089.67554787014
sim_0798,5412218,1,0,0,0.98671875,5893.4749892254895,0.0
sim_0799,8049956,0,0,0,0.98671875,4375.165228495321,0.0
sim_0800,1797472,1,1,1,1.0546875,6013.0311122388075,630.8008534784149
sim_0801,5700363,0,1,0,0.9375,5637.507183977229,1557.3188874842767
sim_0802,4356175,0,0,1,1.08515625,5539.287664577212,0.0
sim_0803,7278977,0,1,0,0.96796875,5597.104634314614,13590.343282309781
sim_0804,1081145,0,0,1,1.034765625,5852.758049345908,0.0
sim_0805,2723999,0,0,1,0.98671875,5775.094802168949,0.0
sim_0806,7357980,0,1,1,1.1765625,6223.0543752265085,11058.382311355355
sim_0807,1925062,0,1,0,0.9375,5533.533697690006,12715.225453702413
sim_0808,8117524,1,1,1,0.97734375,5548.593552180878,3268.7892325092025
sim_0809,3761335,0,0,1,1.01015625,5806.86343950119,0.0
sim_0810,3740959,0,0,0,1.1015625,5925.779965904412,0.0
sim_0811,3074148,0,0,1,1.003125,4343.477252176095,0.0
sim_0812,8553333,1,1,0,1.1296875,4536.088207222294,11512.95952148983
sim_0813,7044547,1,1,1,1.021875,5855.934620829954,1486.9594862241647
sim_0814,1400220,1,0,0,1.18359375,6485.184411005618,0.0
sim_0815,6502455,0,1,1,0.92109375,5630.284867218119,1095.5059191604935
sim_0816,9951845,1,0,1,1.134375,6197.477938480148,0.0
sim_0817,6751267,1,1,0,1.13671875,6344.761623592883,1620.9170520985576
sim_0818,3092619,0,1,0,1.18359375,6492.529807904366,588.8701827229158
sim_0819,1549788,1,1,0,0.9609375,5616.648158396266,523.403569423415
sim_0820,4608497,0,0,0,1.0640625,4548.93043196949,0.0
sim_0821,1727211,1,1,0,1.16015625,6237.375537261352,9444.323226540511
sim_0822,2279902,0,1,1,1.10859375,6237.803513033351,5260.437852965651
sim_0823,6840237,0,1,1,1.1203125,6240.8660791537695,1938.3453230650896
sim_0824,9768832,1,1,0,1.147265625,6208.223231993595,554.6379106113171
sim_0825,9285822,1,0,0,0.9609375,5783.9141404082,0.0
sim_0826,7438721,0,1,1,1.156640625,4383.120242715876,12562.182400640664
sim_0827,5307763,0,0,1,1.04296875,5807.844749123514,0.0
sim_0828,7678757,0,1,1,0.99609375,5858.157929155575,2804.064489958753
sim_0829,9498235,0,1,0,1.096875,6384.34088821614,983.6245722726576
sim_0830,3160248,0,0,0,1.053515625,6150.378347942123,0.0
sim_0831,6490554,0,1,0,1.0125,5845.125779333209,12989.454162186312
sim_0832,6233057,0,1,1,0.98203125,5968.032436606395,5994.713128377474
sim_0833,1335262,0,1,0,0.9890625,5536.332428141572,715.049280236616
sim_0834,3112530,0,0,1,1.08984375,5959.206836434881,0.0
sim_0835,2282435,1,0,0,1.14140625,6113.6978913630355,0.0
sim_0836,1632008,1,0,1,1.14140625,6092.606642170558,0.0
sim_0837,7397705,0,0,0,1.18828125,6159.621149882599,0.0
sim_0838,7706356,0,1,1,1.1765625,6239.570457733107,1868.185409171636
sim_0839,6359167,0,0,1,0.928125,5288.753444702724,0.0
sim_0840,8592512,1,0,1,1.15546875,6217.185335382902,0.0
sim_0841,1754639,1,1,0,1.01015625,4208.901121458469,8763.072065710992
sim_0842,4567228,1,0,0,1.1203125,6272.941446233602,0.0
sim_0843,5558507,0,0,1,1.147265625,6228.70642317803,0.0
sim_0844,6131233,1,0,0,0.9890625,5527.980299742027,0.0
sim_0845,8893360,1,1,0,1.17421875,6190.213719117349,10340.308226981993
sim_0846,2522371,0,0,0,0.922265625,5582.785827681539,0.0
sim_0847,4202885,0,1,0,0.94921875,5908.294152802344,2388.8583519636527
sim_0848,5055052,1,0,1,1.1765625,6204.225873376813,0.0
sim_0849,9425890,1,1,1,0.9304687500000001,5860.949806574116,9879.149932829605
sim_0850,5038584,1,0,1,1.0171875,5932.166173353813,0.0
sim_0851,8710781,1,1,0,1.06640625,5987.882548448363,3760.9271831398783
sim_0852,7355130,0,0,1,1.0359375,5697.690139577486,0.0
sim_0853,8809216,0,0,1,1.0078125,5955.524438103643,0.0
sim_0854,2741814,1,1,0,1.18359375,6536.637015215633,777.3507143808188
sim_0855,5000513,0,1,1,0.95859375,5739.046276595711,1323.0497142764168
sim_0856,4257209,0,1,0,0.9304687500000001,5855.27583113872,7904.455329062961
sim_0857,7065651,0,0,0,1.021875,5916.336288761264,0.0
sim_0858,4873794,1,0,0,0.98203125,5943.3138851569165,0.0
sim_0859,6505431,0,0,1,0.922265625,5760.657513287909,0.0
sim_0860,4994961,0,0,1,1.096875,4604.619108733576,0.0
sim_0861,6031628,0,1,0,1.1859375,6459.4043838794,748.7819919897124
sim_0862,5344636,0,0,1,0.96796875,5564.472413270222,0.0
sim_0863,9132683,1,1,1,1.091015625,6052.912806073119,1248.3224502549722
sim_0864,7546112,0,0,0,1.1765625,6255.773159118816,0.0
sim_0865,6649408,0,1,1,1.05,4400.059033513669,5274.587895643398
sim_0866,3253197,1,0,0,1.0171875,5969.936117313887,0.0
sim_0867,2526694,0,1,0,0.98203125,5672.86686818162,10756.228874359253
sim_0868,1101095,0,0,0,1.0078125,5955.628513284442,0.0
sim_0869,2994616,0,0,0,1.01015625,5778.156864058324,0.0
sim_0870,8044347,0,0,0,0.9187500000000001,5620.588269167246,0.0
sim_0871,5685944,1,0,1,1.02421875,5935.673913460342,0.0
sim_0872,1079610,1,1,0,1.10390625,6224.6530044752135,18238.274556305714
sim_0873,7764376,0,1,1,1.15546875,6256.147410644906,11596.235369761802
sim_0874,2607812,0,1,1,1.00078125,5796.065458270266,1153.9292178312865
sim_0875,2540928,0,1,0,1.07109375,6079.490259663999,1684.742520132174
sim_0876,3919372,1,0,1,1.1953125,6535.338895328135,0.0
sim_0877,5327011,0,0,0,0.94453125,5803.362219833947,0.0
sim_0878,6095527,0,1,0,1.00078125,5869.630915944601,5344.679543230378
sim_0879,2195315,0,1,0,0.9421875,5863.181640724825,2190.799759475449
sim_0880,6751873,1,1,0,1.04296875,5821.839155602386,1281.2648533004458
sim_0881,7120292,1,1,1,1.1765625,6217.173527529581,1903.4152037950378
sim_0882,2839578,1,0,0,1.17421875,6233.087734236409,0.0
sim_0883,6932794,1,0,1,0.9609375,5768.10070493982,0.0
sim_0884,6686603,0,1,0,1.06171875,6127.307517547195,2361.3080514351623
sim_0885,3066172,1,0,1,1.034765625,5842.289589498519,0.0
sim_0886,7377473,1,0,0,1.08984375,4304.8198482101325,0.0
sim_0887,7488516,0,1,1,1.0546875,5947.469712293879,4822.304864829408
sim_0888,3010772,0,1,0,0.9046875,5308.853907493799,1727.6718791145015
sim_0889,7167481,1,0,1,1.09453125,6252.633169508962,0.0
sim_0890,7211514,0,0,0,1.003125,5919.657877833851,0.0
sim_0891,8370857,0,0,0,1.14140625,6113.930922296091,0.0
sim_0892,2578402,1,0,1,1.06640625,6014.631753448626,0.0
sim_0893,9740128,1,1,1,1.17421875,6260.9957993869675,18477.994198089207
sim_0894,3232534,1,0,1,1.147265625,6262.493683088202,0.0
sim_0895,7087140,0,0,0,1.16484375,6188.07555978029,0.0
sim_0896,3245126,1,1,0,1.04296875,5849.746971735698,1846.132766654498
sim_0897,3633284,1,0,0,1.02421875,5994.643884913324,0.0
sim_0898,8994053,0,1,0,0.97265625,5992.293838354867,9507.98022163492
sim_0899,2401787,1,0,1,1.166015625,6095.8448305795255,0.0
sim_0900,2685454,1,0,1,1.08046875,5836.024072939275,0.0
sim_0901,9833900,0,0,1,1.194140625,6319.090467375925,0.0
sim_0902,1738578,1,0,0,1.0546875,4441.269029416274,0.0
sim_0903,1450487,0,1,0,1.0125,5729.223750742619,2669.296285670182
sim_0904,7607026,0,1,1,1.044140625,5893.1100746011625,6193.847827549423
sim_0905,5257216,1,1,0,1.1859375,4565.610778279279,2194.569741983209
sim_0906,4672877,0,0,0,1.16015625,6153.668715121948,0.0
sim_0907,1811937,0,1,0,1.0125,5863.834357887635,837.2085592428249
sim_0908,9250943,1,0,0,1.13671875,4586.852907240939,0.0
sim_0909,7058326,0,0,1,1.16484375,6174.916737963998,0.0
sim_0910,5057106,1,1,0,1.08046875,5794.890567941395,919.3073500415347
sim_0911,6887116,0,0,1,1.18359375,6607.814311665002,0.0
sim_0912,8871897,0,0,0,1.13671875,6306.259751852379,0.0
sim_0913,8034181,1,1,0,0.94453125,5734.128053376481,7947.486178987929
sim_0914,4366311,0,1,1,1.10625,6075.904051524855,671.199246620314
sim_0915,3215425,0,0,0,1.003125,4376.222207313875,0.0
sim_0916,5895720,0,0,1,1.13671875,6326.540792650442,0.0
sim_0917,8697581,1,1,1,0.95625,4392.056228326547,770.3456926153355
sim_0918,1010535,1,1,1,0.97734375,5729.598205514245,2752.647352746544
sim_0919,6819400,1,0,1,1.13671875,6326.540792650442,0.0
sim_0920,2651242,0,1,0,1.0921875,6084.984016261458,2394.479624230887
sim_0921,1292422,1,1,1,1.08046875,5910.640860816909,5908.987847041311
sim_0922,6657365,1,1,1,1.14140625,5084.42978756527,3182.7255839867385
sim_0923,5977466,0,1,1,1.1847656249999998,6334.545730453765,3436.4813937289114
sim_0924,4830487,0,0,1,1.156640625,6044.291319834562,0.0
sim_0925,2049195,0,1,0,0.997265625,5939.779737697168,2898.2820142795613
sim_0926,3513350,0,0,0,0.9046875,4019.2143371602215,0.0
sim_0927,6619805,1,1,1,0.928125,5409.050067056887,566.7576834743157
sim_0928,7927738,1,1,0,1.0078125,5910.039609285632,2820.00873116917
sim_0929,2333616,1,0,0,1.14375,6335.282272633133,0.0
sim_0930,4279298,1,1,0,0.9187500000000001,5647.088911154527,9479.509791602182
sim_0931,9361419,0,0,1,1.15546875,5263.44328721037,0.0
sim_0932,7499062,0,0,1,1.156640625,4377.356718061671,0.0
sim_0933,8422810,0,1,0,1.171875,6395.651007911181,11083.533214488934
sim_0934,3054222,1,1,0,0.95859375,5582.133042000804,564.743409150993
sim_0935,8227512,0,1,0,1.156640625,6135.039691364254,10752.653420621362
sim_0936,8127983,0,1,0,1.06640625,5899.54615547882,6615.108246236918
sim_0937,1591723,1,0,1,1.021875,5807.316231495211,0.0
sim_0938,1701563,0,0,1,1.07109375,6089.070008760984,0.0
sim_0939,8973464,0,0,0,1.194140625,6367.269859102548,0.0
sim_0940,8740899,0,1,0,1.1203125,6234.985529925197,3660.2978106368964
sim_0941,8520784,0,0,1,1.044140625,5843.005324085306,0.0
sim_0942,7115036,0,0,0,0.97265625,5880.45335072035,0.0
sim_0943,9958293,0,1,1,0.9609375,4330.193726045077,1006.1122038485394
sim_0944,5090028,1,0,0,0.9046875,4128.216550974209,0.0
sim_0945,6340777,0,1,1,0.9375,5377.152473617313,14605.213248309083
sim_0946,2130295,0,1,1,0.99609375,5940.019309244739,2965.5919201307056
sim_0947,3599999,1,1,1,1.08515625,6225.793346574602,1149.0938397980442
sim_0948,3156674,1,1,0,1.13671875,6315.591413035633,1765.9095734231635
sim_0949,1758433,0,1,1,0.94453125,5810.233972341745,5636.626964249697
sim_0950,3802577,1,1,1,0.9046875,4808.129960992313,3989.3761838231826
sim_0951,6936348,0,0,1,1.02421875,5981.695311111967,0.0
sim_0952,3636098,0,1,1,0.95625,5749.198533338151,6911.065652895139
sim_0953,8247829,1,1,1,1.04765625,6194.280658100568,17180.390179299204
sim_0954,8844586,0,1,1,1.10859375,5613.590829982817,9022.891039803973
sim_0955,2320784,1,0,1,1.09453125,6161.627289141745,0.0
sim_0956,6052723,1,0,0,0.9187500000000001,5706.018794246843,0.0
sim_0957,4731648,1,0,0,1.194140625,4657.4489663199965,0.0
sim_0958,6231063,1,1,1,1.1484375,6189.802633129431,1620.4951830567009
sim_0959,8030085,1,1,1,1.13671875,6347.413983469131,6134.4504914715835
sim_0960,9088674,0,1,0,1.09453125,6260.286098096396,13598.722127796847
sim_0961,3093805,0,1,1,0.903515625,5300.960934445488,1124.3668172660175
sim_0962,3203604,0,0,0,1.147265625,6252.783741527071,0.0
sim_0963,8810816,0,1,1,1.07109375,6071.167892931146,3907.023535736914
sim_0964,8767477,1,1,1,0.92109375,5527.649524870209,9527.847650213967
sim_0965,4614285,1,0,0,1.04765625,4450.311320480683,0.0
sim_0966,5652779,1,1,1,1.1296875,6364.899894971725,15131.972659218127
sim_0967,2783096,0,0,0,1.1203125,6218.295893625436,0.0
sim_0968,5331682,0,1,0,1.04765625,6190.511248343061,4335.5188760200135
sim_0969,3071158,0,1,1,1.1859375,6374.648668558502,1362.9040166721147
sim_0970,8501266,1,0,1,0.92578125,5435.294808832419,0.0
sim_0971,1274830,0,1,0,1.00078125,5805.310086836936,2120.1297193452892
sim_0972,3580423,1,1,0,1.16953125,6373.565143028041,808.2339470547033
sim_0973,4720061,0,1,1,1.053515625,5483.353339761802,13093.77621825899
sim_0974,7798459,0,0,0,1.003125,4734.445497231218,0.0
sim_0975,3252774,1,0,0,1.01015625,5796.516882437158,0.0
sim_0976,8181262,0,1,1,1.06640625,5956.24839785888,718.970599029314
sim_0977,8899699,1,1,1,0.97734375,5624.785032693896,1095.4749868782171
sim_0978,3277844,0,1,0,0.922265625,5726.004174435885,534.2549299094057
sim_0979,2786704,1,0,1,1.109765625,4549.46835019717,0.0
sim_0980,1941704,1,0,1,1.01015625,5774.050648590245,0.0
sim_0981,1268309,0,0,0,1.1203125,4493.001912878388,0.0
sim_0982,1984098,0,0,1,0.9328125,5903.726989519082,0.0
sim_0983,3238844,1,1,0,1.0125,5757.6228979470325,2463.7794263660767
sim_0984,8611009,0,1,0,1.1015625,5822.717139681422,662.1633795658494
sim_0985,1202533,1,1,1,1.17421875,6169.186446132253,3225.8077384593944
sim_0986,2310519,1,1,0,1.166015625,6162.775114840365,12114.314952291448
sim_0987,7100612,1,0,1,0.922265625,5704.958348496194,0.0
sim_0988,6811376,0,1,0,1.05703125,5961.057516645484,924.0362962965363
sim_0989,5279671,1,0,1,1.034765625,5922.481084060445,0.0
sim_0990,4534817,0,0,0,1.1765625,6216.981973902497,0.0
sim_0991,4320620,1,1,0,0.928125,5538.52902106304,2878.7197180674966
sim_0992,5351455,0,1,0,1.115625,4438.232321502365,10005.797086033124
sim_0993,5311889,1,1,0,1.166015625,6155.173723953248,1308.0874344586896
sim_0994,9189273,1,1,0,1.194140625,6429.03878791399,15480.003350864486
sim_0995,2513602,1,1,1,0.98203125,5879.2030745208995,7356.883077001535
sim_0996,6821104,1,1,1,1.11328125,6119.180983759348,842.3532539053999
sim_0997,2802934,1,0,0,1.14375,6320.150289659618,0.0
sim_0998,6672187,1,0,0,1.13671875,6289.1920400378,0.0
sim_0999,5365422,0,0,1,0.92109375,5554.6271215030065,0.0
